Node ID,X,Y
369,116.361206,39.913907
370,116.362965,39.916306
371,116.445438,39.962059
372,116.348389,39.900144
373,116.3498,39.860883
374,116.443409,39.963445
375,116.411194,39.862857
376,116.404247,39.968872
377,116.31287,39.839549
378,116.384106,39.93306
379,116.434036,39.962789
380,116.489681,39.899788
381,116.387802,39.870987
382,116.371632,39.875832
383,116.434082,39.884163
384,116.372784,39.976835
385,116.415123,39.836667
386,116.334248,39.909081
387,116.48476,39.922869
388,116.280056,39.870687
389,116.33429,39.881012
390,116.433559,39.832624
391,116.331589,39.872897
392,116.408089,39.957148
393,116.465832,39.871124
394,116.387047,39.852442
395,116.310471,39.942851
396,116.447857,39.832565
397,116.379963,39.935354
398,116.36335,39.905299
399,116.489555,39.871318
400,116.446617,39.846677
401,116.424992,39.881096
402,116.413342,39.988345
403,116.299618,39.897237
404,116.4188,39.957293
405,116.485542,39.871501
406,116.473267,39.908521
407,116.275394,39.958364
408,116.493172,39.923083
409,116.387463,39.880567
410,116.462055,39.951487
411,116.322571,39.967293
412,116.324337,39.879837
413,116.365692,39.976514
414,116.388187,39.935646
415,116.313854,39.921206
416,116.316406,39.867587
417,116.296204,39.896828
418,116.402004,39.975263
419,116.395474,39.857241
420,116.40918,39.927305
421,116.405434,39.957171
422,116.329357,39.924609
423,116.317982,39.975845
424,116.421837,39.863469
425,116.444569,39.941127
426,116.339718,39.863559
427,116.397144,39.853755
428,116.431175,39.959651
429,116.386417,39.85688
430,116.321163,39.868139
431,116.364491,39.865341
432,116.426079,39.959249
433,116.395012,39.964808
434,116.311207,39.977806
435,116.476738,39.905243
436,116.282265,39.835749
437,116.34618,39.83946
438,116.356335,39.903109
439,116.271324,39.881032
440,116.432003,39.92351
441,116.310585,39.909004
442,116.356346,39.943054
443,116.442299,39.857056
444,116.433693,39.934125
445,116.462418,39.861272
446,116.49226,39.923083
447,116.302788,39.886625
448,116.478672,39.854317
449,116.38794,39.871
450,116.283352,39.853643
451,116.420502,39.924301
452,116.355301,39.833481
453,116.285656,39.975324
454,116.411442,39.940798
455,116.482227,39.844193
456,116.353561,39.966624
457,116.271339,39.883591
458,116.395275,39.890338
459,116.278557,39.876089
460,116.359245,39.90728
461,116.42519,39.958595
462,116.478321,39.843999
463,116.358738,39.912855
464,116.417851,39.91552
465,116.439785,39.832919
466,116.382992,39.948814
467,116.326283,39.849533
468,116.447166,39.908689
469,116.450928,39.884506
470,116.337387,39.930723
471,116.365746,39.972305
472,116.379593,39.944684
473,116.310406,39.842954
474,116.309956,39.924639
475,116.337479,39.848997
476,116.375485,39.967824
477,116.398758,39.837812
478,116.322201,39.830696
479,116.407845,39.969266
480,116.3242,39.840556
481,116.414658,39.845861
482,116.282982,39.912877
483,116.43956,39.872635
484,116.434715,39.926938
485,116.29073,39.830622
486,116.48843,39.957052
487,116.487412,39.915532
488,116.475811,39.895765
489,116.391018,39.922061
490,116.431664,39.924362
491,116.373699,39.987198
492,116.489681,39.899145
493,116.370018,39.968109
494,116.42046,39.985771
495,116.335789,39.868818
496,116.353321,39.887734
497,116.477573,39.900459
498,116.308708,39.85098
499,116.465771,39.884509
500,116.269283,39.897057
501,116.363323,39.909434
502,116.294216,39.983086
503,116.484379,39.967974
504,116.445759,39.908691
505,116.374287,39.904106
506,116.417034,39.968938
507,116.420559,39.949244
508,116.407826,39.948758
509,116.477943,39.915672
510,116.467831,39.885933
511,116.400311,39.874308
512,116.309715,39.855283
513,116.291531,39.947795
514,116.414806,39.845818
515,116.348301,39.976351
516,116.444428,39.884674
517,116.396351,39.93352
518,116.320301,39.985329
519,116.493748,39.905095
520,116.276707,39.870087
521,116.334053,39.967733
522,116.31982,39.939041
523,116.321629,39.831347
524,116.408337,39.951286
525,116.356857,39.914558
526,116.344585,39.923205
527,116.445103,39.886729
528,116.330666,39.884392
529,116.394581,39.967809
530,116.32143,39.905034
531,116.435078,39.916407
532,116.486919,39.861417
533,116.458611,39.862796
534,116.335449,39.911804
535,116.373093,39.968208
536,116.355045,39.942518
537,116.349201,39.909444
538,116.37307,39.932582
539,116.488682,39.906532
540,116.445061,39.85907
541,116.308079,39.982501
542,116.328884,39.910942
543,116.425884,39.930133
544,116.326851,39.873627
545,116.296444,39.87895
546,116.370842,39.968135
547,116.371243,39.955511
548,116.473286,39.911662
549,116.309952,39.928103
550,116.477371,39.87134
551,116.276733,39.86524
552,116.484749,39.922981
553,116.379082,39.958112
554,116.477902,39.913597
555,116.413494,39.856857
556,116.391197,39.872198
557,116.32943,39.889898
558,116.471985,39.858925
559,116.486828,39.870377
560,116.41782,39.97049
561,116.274536,39.956757
562,116.461838,39.902178
563,116.365887,39.905444
564,116.371372,39.855588
565,116.310585,39.909543
566,116.478077,39.915733
567,116.384708,39.871829
568,116.43483,39.908722
569,116.308453,39.979001
570,116.400471,39.852432
571,116.353458,39.92349
572,116.358074,39.986781
573,116.434441,39.931524
574,116.436386,39.941071
575,116.352978,39.92347
576,116.350193,39.967601
577,116.394367,39.976278
578,116.328888,39.907717
579,116.408928,39.933339
580,116.307144,39.969823
581,116.286903,39.959735
582,116.365204,39.840213
583,116.344433,39.84844
584,116.438923,39.853976
585,116.35107,39.943626
586,116.355637,39.932332
587,116.343861,39.907219
588,116.300919,39.976758
589,116.370506,39.963341
590,116.3545,39.866427
591,116.420197,39.893023
592,116.333221,39.848765
593,116.353825,39.985141
594,116.279549,39.946772
595,116.489761,39.94089
596,116.347118,39.857758
597,116.385819,39.871018
598,116.397408,39.83178
599,116.433437,39.950536
600,116.457756,39.908592
601,116.478371,39.933645
602,116.460842,39.874914
603,116.452541,39.870364
604,116.398396,39.891396
605,116.406651,39.915301
606,116.452404,39.977717
607,116.310402,39.906543
608,116.272465,39.932124
609,116.346161,39.958199
610,116.283932,39.848246
611,116.445236,39.859067
612,116.425091,39.959429
613,116.440453,39.948347
614,116.349091,39.897021
615,116.345448,39.833682
616,116.310471,39.926529
617,116.448486,39.973989
618,116.484707,39.849086
619,116.334724,39.923108
620,116.482719,39.887678
621,116.316532,39.982679
622,116.275101,39.96491
623,116.331715,39.896856
624,116.384827,39.889526
625,116.27393,39.894244
626,116.41169,39.903699
627,116.486202,39.854103
628,116.363842,39.880206
629,116.401485,39.835075
630,116.418896,39.894534
631,116.407455,39.987681
632,116.392784,39.872264
633,116.454559,39.838046
634,116.480305,39.904017
635,116.467266,39.897158
636,116.406586,39.959091
637,116.365582,39.969983
638,116.356781,39.892171
639,116.274582,39.9375
640,116.305607,39.840426
641,116.316029,39.939774
642,116.34396,39.932355
643,116.272636,39.924797
644,116.445377,39.961998
645,116.461624,39.887927
646,116.489777,39.897375
647,116.349873,39.939929
648,116.34618,39.843206
649,116.461319,39.922765
650,116.44381,39.933787
651,116.437286,39.992195
652,116.441315,39.907079
653,116.27372,39.903531
654,116.403046,39.940837
655,116.489918,39.884903
656,116.444122,39.895065
657,116.440052,39.903371
658,116.315357,39.867007
659,116.477165,39.860563
660,116.437466,39.922114
661,116.400169,39.848379
662,116.372509,39.869896
663,116.452553,39.93587
664,116.445,39.981433
665,116.387337,39.98852
666,116.367928,39.889186
667,116.382816,39.852064
668,116.374126,39.883245
669,116.489262,39.922534
670,116.370922,39.883232
671,116.47739,39.862145
672,116.461655,39.916166
673,116.339493,39.911807
674,116.330113,39.830508
675,116.294354,39.958056
676,116.310059,39.891459
677,116.32703,39.830381
678,116.418552,39.85702
679,116.350037,39.843076
680,116.454014,39.849864
681,116.477257,39.884277
682,116.459866,39.973572
683,116.463352,39.945559
684,116.374451,39.900256
685,116.428089,39.924492
686,116.47356,39.947266
687,116.359776,39.918508
688,116.479294,39.915683
689,116.406384,39.988622
690,116.404842,39.900754
691,116.420055,39.857478
692,116.410263,39.983233
693,116.439762,39.870763
694,116.45335,39.9792
695,116.472305,39.876073
696,116.4841,39.853602
697,116.372883,39.883247
698,116.296272,39.944242
699,116.434895,39.908338
700,116.417202,39.983457
701,116.283005,39.85467
702,116.487091,39.958094
703,116.29467,39.871045
704,116.310104,39.85805
705,116.370628,39.83331
706,116.461792,39.930153
707,116.321339,39.898776
708,116.2952,39.896815
709,116.441658,39.884468
710,116.349747,39.899111
711,116.283459,39.903806
712,116.435398,39.975937
713,116.415566,39.832654
714,116.367142,39.870468
715,116.357678,39.901408
716,116.466709,39.969739
717,116.419178,39.890668
718,116.3009,39.924034
719,116.357594,39.912102
720,116.301777,39.968427
721,116.414825,39.842293
722,116.28896,39.86173
723,116.361031,39.915316
724,116.294972,39.87839
725,116.429554,39.969663
726,116.369988,39.969215
727,116.416214,39.949468
728,116.40815,39.968628
729,116.359318,39.838059
730,116.332714,39.880979
731,116.347782,39.859126
732,116.417496,39.977142
733,116.445751,39.961716
734,116.363892,39.879323
735,116.366951,39.945742
736,116.419025,39.890915
737,116.450836,39.888481
738,116.424519,39.977209
739,116.320931,39.887266
740,116.31353,39.89709
741,116.417355,39.989253
742,116.467323,39.933647
743,116.275227,39.966466
744,116.308106,39.984787
745,116.487225,39.957899
746,116.400013,39.865397
747,116.484486,39.848521
748,116.308456,39.826767
749,116.309906,39.941734
750,116.383404,39.982264
751,116.462593,39.975561
752,116.477848,39.904991
753,116.467762,39.876208
754,116.278057,39.941137
755,116.270416,39.946078
756,116.410187,39.983114
757,116.38134,39.972611
758,116.489914,39.911537
759,116.411896,39.931506
760,116.364613,39.921483
761,116.450527,39.941175
762,116.461876,39.923815
763,116.440418,39.884593
764,116.397743,39.874514
765,116.3088,39.957797
766,116.311749,39.876513
767,116.279564,39.941096
768,116.369759,39.831507
769,116.382874,39.9073
770,116.345562,39.838125
771,116.405964,39.892777
772,116.377834,39.9123
773,116.435333,39.908587
774,116.42519,39.959346
775,116.400837,39.834946
776,116.320019,39.830841
777,116.364891,39.855197
778,116.345459,39.868187
779,116.313191,39.844574
780,116.309643,39.883957
781,116.376911,39.855222
782,116.355946,39.868019
783,116.479031,39.8427
784,116.309944,39.926432
785,116.348198,39.889394
786,116.414032,39.963898
787,116.310307,39.887474
788,116.353767,39.877744
789,116.353394,39.984512
790,116.390789,39.988208
791,116.474354,39.94531
792,116.288075,39.9195
793,116.446583,39.913345
794,116.490196,39.934784
795,116.329891,39.84905
796,116.458717,39.941361
797,116.293476,39.969401
798,116.408806,39.935692
799,116.368004,39.940577
800,116.379475,39.976906
801,116.428814,39.944684
802,116.489517,39.917325
803,116.448628,39.879407
804,116.477119,39.881602
805,116.492645,39.899091
806,116.462479,39.833809
807,116.464611,39.974414
808,116.35722,39.876623
809,116.371227,39.85067
810,116.355057,39.941505
811,116.296295,39.920019
812,116.458229,39.88946
813,116.321041,39.867861
814,116.46003,39.96389
815,116.30463,39.912994
816,116.42762,39.983513
817,116.433155,39.872007
818,116.295937,39.936691
819,116.399391,39.864716
820,116.479443,39.893395
821,116.462063,39.949293
822,116.407002,39.969302
823,116.47377,39.862124
824,116.344849,39.967417
825,116.492115,39.949514
826,116.315239,39.964587
827,116.327076,39.88442
828,116.432785,39.855652
829,116.469109,39.84374
830,116.453774,39.905843
831,116.304512,39.908737
832,116.296139,39.953534
833,116.431751,39.941017
834,116.324135,39.827588
835,116.35004,39.944456
836,116.460815,39.908313
837,116.470429,39.930247
838,116.491734,39.912669
839,116.390808,39.856875
840,116.462154,39.977427
841,116.442642,39.923798
842,116.370411,39.97658
843,116.345749,39.840848
844,116.442291,39.858686
845,116.461048,39.869158
846,116.445576,39.949755
847,116.417683,39.977145
848,116.482651,39.9701
849,116.44001,39.85407
850,116.329117,39.830706
851,116.447109,39.950862
852,116.434807,39.919563
853,116.431702,39.900688
854,116.441071,39.913302
855,116.447842,39.972285
856,116.442497,39.959913
857,116.477264,39.871223
858,116.428986,39.881162
859,116.283726,39.850103
860,116.447479,39.832565
861,116.34832,39.889516
862,116.285675,39.907522
863,116.284134,39.957245
864,116.334103,39.929021
865,116.344082,39.932355
866,116.460621,39.868922
867,116.316246,39.985692
868,116.333626,39.910891
869,116.414475,39.849482
870,116.335632,39.881004
871,116.472714,39.8958
872,116.402664,39.832537
873,116.435551,39.983482
874,116.407719,39.888102
875,116.383389,39.878985
876,116.342606,39.889949
877,116.363461,39.899511
878,116.410072,39.827377
879,116.339077,39.897659
880,116.434261,39.976491
881,116.346066,39.888718
882,116.314034,39.94089
883,116.288021,39.907527
884,116.348759,39.868566
885,116.427128,39.908488
886,116.465607,39.893417
887,116.481018,39.931142
888,116.446098,39.923205
889,116.421486,39.96906
890,116.356937,39.96788
891,116.469509,39.915176
892,116.411591,39.905703
893,116.425747,39.942553
894,116.361424,39.917147
895,116.349712,39.899231
896,116.375916,39.878621
897,116.43858,39.859197
898,116.341705,39.907504
899,116.467224,39.851563
900,116.388012,39.887848
901,116.403351,39.907745
902,116.387089,39.850896
903,116.460125,39.906507
904,116.487827,39.933652
905,116.461716,39.893585
906,116.427578,39.985924
907,116.455174,39.981127
908,116.375938,39.924141
909,116.369366,39.989688
910,116.492958,39.907407
911,116.439034,39.850245
912,116.489914,39.897408
913,116.353741,39.987391
914,116.321163,39.867869
915,116.341785,39.911781
916,116.298012,39.985301
917,116.458298,39.897268
918,116.407246,39.976972
919,116.440727,39.858704
920,116.449284,39.954844
921,116.382408,39.951365
922,116.407612,39.893224
923,116.283924,39.850334
924,116.489548,39.95
925,116.435856,39.90478
926,116.401901,39.854424
927,116.32642,39.84948
928,116.428093,39.940036
929,116.365395,39.893051
930,116.428768,39.941101
931,116.463398,39.945366
932,116.400414,39.951515
933,116.421459,39.869746
934,116.273842,39.886851
935,116.429535,39.893407
936,116.490124,39.922521
937,116.373993,39.912679
938,116.309654,39.97904
939,116.393498,39.957092
940,116.381599,39.889198
941,116.434917,39.913905
942,116.432632,39.977272
943,116.489327,39.882663
944,116.357636,39.90713
945,116.425774,39.969437
946,116.406513,39.871951
947,116.343956,39.932482
948,116.343292,39.908323
949,116.348824,39.986951
950,116.394196,39.852791
951,116.465759,39.908147
952,116.452831,39.861252
953,116.28476,39.957273
954,116.434948,39.920308
955,116.421349,39.870679
956,116.380852,39.972611
957,116.304256,39.944283
958,116.273701,39.900536
959,116.283341,39.907394
960,116.316979,39.980858
961,116.321098,39.967112
962,116.467106,39.933813
963,116.326866,39.877462
964,116.28352,39.850123
965,116.279816,39.966329
966,116.374786,39.892832
967,116.286049,39.859345
968,116.432697,39.989405
969,116.299091,39.98586
970,116.466938,39.972313
971,116.461002,39.88446
972,116.378384,39.986822
973,116.295166,39.900251
974,116.27385,39.941124
975,116.35688,39.913923
976,116.44379,39.831594
977,116.408688,39.934967
978,116.320252,39.91099
979,116.312584,39.89726
980,116.421475,39.864154
981,116.380249,39.922674
982,116.370827,39.958018
983,116.43074,39.866076
984,116.400372,39.865847
985,116.311935,39.87487
986,116.439037,39.870865
987,116.335415,39.909958
988,116.350517,39.867228
989,116.337383,39.842504
990,116.462132,39.909251
991,116.461437,39.879011
992,116.367737,39.873062
993,116.410511,39.968819
994,116.352211,39.939947
995,116.425266,39.955757
996,116.467045,39.922684
997,116.399483,39.86259
998,116.491863,39.875471
999,116.464935,39.843254
1000,116.452133,39.884585
1001,116.30925,39.89772
1002,116.463783,39.841263
1003,116.268147,39.942838
1004,116.32423,39.89005
1005,116.293518,39.932154
1006,116.407047,39.856842
1007,116.456478,39.864006
1008,116.325436,39.941859
1009,116.356976,39.852987
1010,116.31345,39.863263
1011,116.434567,39.921122
1012,116.355957,39.905596
1013,116.320587,39.972626
1014,116.266518,39.956917
1015,116.489113,39.876132
1016,116.474457,39.936801
1017,116.373001,39.88667
1018,116.325092,39.896866
1019,116.373451,39.923978
1020,116.353138,39.923752
1021,116.286247,39.865824
1022,116.345257,39.913981
1023,116.324089,39.939107
1024,116.476894,39.908048
1025,116.462006,39.932902
1026,116.459301,39.833631
1027,116.428398,39.87114
1028,116.410736,39.893214
1029,116.374107,39.872983
1030,116.400612,39.891998
1031,116.354359,39.866417
1032,116.358879,39.886246
1033,116.320465,39.968651
1034,116.469967,39.879407
1035,116.328899,39.903791
1036,116.441505,39.854062
1037,116.313763,39.94074
1038,116.381786,39.883311
1039,116.422855,39.908251
1040,116.406773,39.924365
1041,116.340267,39.957812
1042,116.431297,39.884249
1043,116.378117,39.862053
1044,116.313725,39.985148
1045,116.375832,39.948769
1046,116.489765,39.910083
1047,116.38485,39.891719
1048,116.304516,39.889931
1049,116.442822,39.832161
1050,116.410427,39.988614
1051,116.412354,39.94266
1052,116.326637,39.881551
1053,116.308441,39.959641
1054,116.336391,39.882673
1055,116.3638,39.942848
1056,116.468338,39.856389
1057,116.37471,39.88328
1058,116.478256,39.931122
1059,116.377281,39.924131
1060,116.283146,39.852982
1061,116.461323,39.919179
1062,116.434174,39.941434
1063,116.347359,39.889839
1064,116.308933,39.976847
1065,116.380734,39.968877
1066,116.355946,39.92483
1067,116.426071,39.893354
1068,116.372879,39.883329
1069,116.478123,39.917353
1070,116.421032,39.87089
1071,116.290825,39.83196
1072,116.489525,39.932864
1073,116.388245,39.968562
1074,116.441563,39.966545
1075,116.377544,39.988548
1076,116.395351,39.951505
1077,116.418358,39.965103
1078,116.411263,39.968806
1079,116.320438,39.830841
1080,116.489227,39.876231
1081,116.28421,39.910077
1082,116.326359,39.889862
1083,116.304928,39.907242
1084,116.460522,39.867755
1085,116.307968,39.962242
1086,116.34948,39.939631
1087,116.460247,39.897237
1088,116.295006,39.889562
1089,116.447533,39.972509
1090,116.430862,39.915611
1091,116.477726,39.871218
1092,116.364945,39.853882
1093,116.428173,39.957301
1094,116.400036,39.851283
1095,116.349098,39.909444
1096,116.453064,39.968684
1097,116.339905,39.914012
1098,116.304485,39.878225
1099,116.361839,39.943021
1100,116.428989,39.881081
1101,116.407475,39.972453
1102,116.31049,39.934949
1103,116.368633,39.94059
1104,116.489906,39.895248
1105,116.355743,39.923566
1106,116.315476,39.887751
1107,116.395519,39.880834
1108,116.296356,39.92396
1109,116.439854,39.870756
1110,116.335056,39.877289
1111,116.290859,39.865835
1112,116.440365,39.92868
1113,116.461136,39.891714
1114,116.41148,39.940913
1115,116.3442,39.946119
1116,116.284645,39.949928
1117,116.294979,39.878573
1118,116.349197,39.911212
1119,116.310986,39.884847
1120,116.276424,39.880811
1121,116.342621,39.88942
1122,116.284454,39.847155
1123,116.420761,39.949506
1124,116.354763,39.854716
1125,116.438808,39.906138
1126,116.417011,39.895823
1127,116.373234,39.862305
1128,116.443237,39.831952
1129,116.37928,39.943515
1130,116.436451,39.89386
1131,116.43906,39.941091
1132,116.450287,39.931175
1133,116.390671,39.872129
1134,116.450855,39.941183
1135,116.423691,39.852941
1136,116.353287,39.976372
1137,116.33757,39.848714
1138,116.438213,39.983551
1139,116.366589,39.9073
1140,116.396439,39.872388
1141,116.455334,39.928347
1142,116.293499,39.830498
1143,116.417412,39.985675
1144,116.449173,39.954918
1145,116.359032,39.9444
1146,116.455792,39.906843
1147,116.437885,39.915586
1148,116.402535,39.887339
