Link ID,From Node,To Node,LENGTH,ID,POSSPEED,ROADWIDTH,FC,DIR,PYNAME
14594,9203,729,0.138903,14754,50,12,4,0,HONG XU LU
14595,9204,10864,0.09212,14454,40,8,7,0,CHONG DE LU
14596,9204,8923,0.084941,14255,40,8,7,0,JI AN LU
14597,9205,3970,0.472674,18908,30,4,7,0,DONG AN LU
14598,9205,3743,0.352477,18733,50,8,7,0,XIE TU LU
14599,9207,3318,0.119459,8590,40,8,6,0,None
14600,9208,11330,0.319236,69026,50,13,7,0,JIN XIU LU
14601,9209,1498,0.137797,7708,60,8,4,0,XIANG YIN LU
14602,9211,4050,0.465476,15411,60,8,6,0,CAO BAO LU
14603,9211,9748,0.008993,15408,40,4,7,0,None
14604,9212,4856,0.280588,16323,30,6,7,0,FU GUI DONG LU
14605,9212,6943,0.10739,20970,40,8,7,0,YI LI NAN LU
14606,9213,195,0.280638,16864,30,4,7,0,MAO TAI LU
14607,9214,746,0.184014,7318,30,4,7,0,None
14608,9214,3198,0.214965,7314,40,8,7,0,AN BO LU
14609,9215,3016,0.201834,15352,40,8,7,0,JIANG AN LU
14610,9215,8253,0.010939,15355,40,8,7,0,None
14611,9215,10615,0.324819,15353,40,8,7,0,GUI JIANG LU
14612,9216,10509,0.163969,17391,50,12,4,0,HONG MEI LU
14613,9216,4278,0.081819,17390,50,-1,4,0,None
14614,9217,7976,0.008419,18693,50,8,7,0,None
14615,9217,3278,0.394199,18700,50,8,6,0,RUI JIN NAN LU
14616,9218,2243,0.136586,7622,30,4,7,0,None
14617,9218,4277,0.030875,4783,60,12,6,0,QU YANG LU
14618,9218,3062,0.03528,7621,30,6,7,0,DONG TI YU HUI ZHI LU
14619,9219,10930,0.140997,80355,70,12,1,0,JI YANG LU
14620,9220,3972,0.007786,4928,50,-1,7,0,None
14621,9220,7142,0.073343,4929,50,8,7,0,LONG CHANG LU
14622,9221,3903,3.014889,91267,70,19,1,0,ZHONG HUAN LU GAO JIA
14623,9222,91,0.106333,66836,30,6,7,0,None
14624,9223,7968,0.007964,65560,60,12,5,0,None
14625,9223,3051,0.364762,65561,50,8,7,0,JU JIA QIAO LU
14626,9224,3065,0.009383,22142,30,5,7,0,YU YING TANG LU
14627,9224,691,0.175681,19712,30,8,7,0,YU YING TANG LU
14628,9224,1326,0.175554,22141,40,8,7,0,ZHONG XING LU
14629,9225,8218,0.03178,7681,70,-1,4,0,None
14630,9225,724,0.364517,8348,70,16,1,0,ZHONG HUAN LU
14631,9226,4882,0.005114,17213,40,4,7,0,None
14632,9227,3774,0.3158,93900,40,8,7,0,DA PU LU
14633,9227,10247,0.109706,93899,40,8,7,0,LONG HUA DONG LU
14634,9228,1721,0.126605,9268,60,20,4,0,WEN SHUI LU
14635,9229,10149,0.380256,7086,40,8,7,0,OU YANG LU
14636,9230,7064,0.23795,21660,50,12,4,0,YAN AN ZHONG LU
14637,9230,5430,0.017929,19449,40,8,7,0,None
14638,9231,8097,0.19811,11155,40,8,7,0,JIAO TONG LU
14639,9231,2037,0.354778,11153,40,8,7,0,ZHEN JIN LU
14640,9233,2938,0.269031,40022,30,4,7,0,QU XI LU
14641,9233,10180,0.25704,13586,40,8,7,0,JU MEN LU
14642,9234,5764,0.090361,4626,30,6,7,0,QIU JIANG ZHI LU
14643,9234,2148,0.061608,4625,40,8,7,0,QIU JIANG LU
14644,9235,9523,0.438057,20019,40,8,7,0,None
14645,9235,4915,0.227976,20018,30,6,7,0,None
14646,9235,9085,0.266995,15457,40,8,7,0,TIAN LIN LU
14647,9236,5873,0.372932,86757,50,13,6,0,HUA MU LU
14648,9237,6736,0.165954,9587,40,8,7,0,YONG FU LU
14649,9237,5484,0.214973,18890,30,2,7,0,YONG FU LU 147 LONG
14650,9238,3378,0.029142,92868,40,-1,7,0,None
14651,9238,3515,0.179374,91132,60,15,5,0,HUA XIA ZHONG LU
14652,9241,1825,0.330146,22284,40,8,7,0,None
14653,9241,2818,0.103747,19110,40,8,7,0,GAO PING LU
14654,9242,8584,0.12947,22733,50,8,6,0,TAO PU LU
14655,9243,9376,0.189905,8081,40,8,7,0,TANG SHAN LU
14656,9243,3210,0.31092,92731,40,6,7,0,TANG SHAN LU
14657,9243,2981,0.139242,7359,30,6,7,0,GAO YANG LU
14658,9244,2706,0.070057,11839,30,4,7,0,SHA JIA LU
14659,9244,3542,0.121295,11838,30,6,7,0,DA LIN LU
14660,9245,10221,0.256626,18763,50,8,4,0,ZHEN BEI LU
14661,9246,372,0.308548,22681,50,12,6,0,CHANG NING LU
14662,9247,6695,0.041155,15080,50,8,6,0,SHI LONG LU
14663,9249,5637,0.286901,15044,40,8,7,0,LONG CHUAN LU
14664,9249,5286,0.059088,15043,40,8,7,0,LUO XIANG LU
14665,9250,2768,0.165085,75442,30,6,7,0,YANG ZHEN LU
14666,9250,3119,0.810831,65448,70,12,4,0,LONG DONG DA DAO
14667,9251,10549,0.204876,6228,60,12,6,0,YANG SHU PU LU
14668,9252,2232,0.137604,9547,40,8,7,0,WU LU MU QI ZHONG LU
14669,9252,646,0.520577,9546,40,8,7,0,AN FU LU
14670,9253,3704,0.138569,71858,30,6,7,0,TIAN YUAN LU
14671,9253,10853,0.305344,77031,40,8,7,0,GUANG LAN LU
14672,9254,970,0.013287,21255,40,8,7,0,None
14673,9254,5071,0.246071,19720,60,12,6,0,HAI NING LU
14674,9255,9274,1.189607,75741,40,4,7,0,LIU SHAN LU
14675,9255,6349,0.005561,75740,50,12,6,0,JIN XIU LU
14676,9256,1557,0.291859,10220,50,12,4,0,YAN AN ZHONG LU
14677,9257,350,0.388155,21571,50,8,4,0,YAN AN XI LU
14678,9258,8353,0.252906,74794,40,8,7,0,None
14679,9258,10767,0.119061,89603,30,6,7,0,None
14680,9259,3871,0.389067,15730,70,8,2,0,None
14681,9259,3735,0.440588,15729,70,12,1,0,HU MIN GAO JIA LU
14682,9260,8278,0.00568,18450,40,8,7,0,REN MIN LU
14683,9261,8183,0.331149,71466,40,8,7,0,CAI LUN LU
14684,9262,8889,0.188077,15462,40,8,7,0,TIAN LIN LU
14685,9262,9962,0.242556,15481,30,6,7,0,GUI GUO LU
14686,9262,4303,0.181147,46581,40,8,7,0,TIAN LIN LU
14687,9263,11225,0.462661,9914,50,8,4,0,JIANG SU LU
14688,9264,11414,0.229072,74323,40,8,7,0,MEI HUA LU
14689,9265,11454,0.075068,8910,50,8,7,0,None
14690,9266,7506,0.009126,64970,40,8,7,0,None
14691,9266,6255,0.214365,64971,50,8,6,0,YUAN SHEN LU
14692,9267,3385,0.194137,17272,60,12,4,0,SHI LONG LU
14693,9267,9059,0.00907,14926,60,13,4,0,None
14694,9268,2208,0.54362,15424,40,8,7,0,CANG WU LU
14695,9268,7813,0.408175,15468,40,8,7,0,TIAN LIN LU
14696,9269,3877,0.1995,92358,40,8,6,0,DONG CHANG LU
14697,9269,4429,0.007936,92354,40,8,6,0,None
14698,9270,6710,0.249872,72620,30,6,7,0,XIN CHEN LU
14699,9271,1699,0.008628,6665,50,8,7,0,None
14700,9271,8422,0.5032,8521,50,8,6,0,KONG JIANG LU
14701,9272,3906,0.160894,19774,40,8,7,0,YUN NAN ZHONG LU
14702,9272,1003,0.094831,14206,40,8,7,0,HAN KOU LU
14703,9273,2585,0.056092,73994,50,8,6,0,YUAN SHEN LU
14704,9273,7087,0.008127,79488,50,6,7,0,None
14705,9274,6497,0.013098,86762,40,4,7,0,LIU SHAN LU
14706,9274,5444,0.645027,66383,50,13,6,0,HUA MU LU
14707,9275,3436,0.023711,21557,50,16,6,0,LAO HU MIN LU
14708,9276,4162,0.084426,73662,30,8,7,0,QI SHAN LU
14709,9276,3511,0.206479,73663,30,4,7,0,None
14710,9277,1872,0.006289,6939,40,8,7,0,XIN GANG LU
14711,9277,9352,0.082238,6938,60,8,4,0,SI PING LU
14712,9278,4965,0.317496,68564,40,8,7,0,XIA NAN LU
14713,9278,10702,0.237742,68565,30,3,7,0,None
14714,9280,1703,0.120566,8405,50,12,4,0,ZHONG SHAN BEI 1 LU
14715,9281,8703,0.213612,68335,70,12,1,0,JI YANG LU
14716,9282,7497,0.137052,5878,60,20,6,0,DA LIAN LU
14717,9282,9251,0.197,6071,60,12,6,0,YANG SHU PU LU
14718,9283,9797,0.169811,79559,60,10,7,0,E SHAN LU
14719,9283,11421,0.008759,92272,40,8,7,0,None
14720,9284,6930,0.255925,22458,40,8,7,0,QING JIAN LU
14721,9284,8300,0.303965,10896,40,8,7,0,ZHEN GUANG LU
14722,9285,2822,0.075389,13879,30,6,7,0,FU JIAN BEI LU
14723,9286,937,0.217383,12955,60,8,6,0,NAN JING XI LU
14724,9287,6443,0.015845,18047,40,8,7,0,None
14725,9287,5510,0.023691,18184,50,18,4,0,GONG HE XIN LU
14726,9288,5242,0.178001,7493,40,8,7,0,LONG CHANG LU
14727,9289,7201,0.162245,7738,60,8,4,0,HUANG XING LU
14728,9290,676,0.138385,13099,40,8,7,0,JIAO ZHOU LU
14729,9291,1568,0.179253,8071,40,6,7,0,SHANG QIU LU
14730,9291,9866,0.120232,8460,60,12,6,0,ZHOU JIA ZUI LU
14731,9292,7005,0.111755,13659,60,12,6,0,HUA SHAN LU
14732,9292,39,0.011814,17750,60,8,6,0,None
14733,9293,10570,0.06255,14256,30,3,7,0,SONG XUE JIE
14734,9293,1980,0.329407,14257,30,6,7,0,KONG JIA LONG
14735,9294,6693,0.093264,14434,40,8,7,0,DA LIN LU
14736,9294,10526,0.066238,14433,60,8,6,0,XI ZANG NAN LU
14737,9295,10784,0.259221,54637,50,8,6,0,WU ZHONG LU
14738,9295,5487,0.008606,54636,50,4,7,0,None
14739,9296,8400,0.012134,23280,60,-1,6,0,None
14740,9296,4605,0.109685,13011,60,12,6,0,WU NING NAN LU
14741,9297,9392,0.292458,24251,30,8,7,0,None
14742,9297,8091,0.265188,8745,40,8,7,0,YAN JI DONG LU
14743,9298,846,0.108622,12556,50,8,6,0,JIN SHA JIANG LU
14744,9299,10882,0.108031,20810,40,16,7,0,REN MIN LU
14745,9300,2862,0.167031,9314,30,4,7,0,None
14746,9301,4712,0.006073,92931,50,-1,7,0,None
14747,9301,2767,0.184961,8531,50,8,7,0,SONG HUA JIANG LU
14748,9302,1624,0.095137,71273,40,8,7,0,ZI WEI LU
14749,9303,7963,0.190231,13125,40,8,7,0,KANG DING LU
14750,9303,11284,0.239337,19560,40,8,7,0,SHAN XI BEI LU
14751,9304,8489,0.182254,9156,60,20,4,0,WEN SHUI LU
14752,9304,6492,0.013434,9157,40,-1,6,0,None
14753,9305,772,0.734217,11807,50,12,4,0,ZHONG SHAN XI LU
14754,9306,7810,0.404926,5188,50,12,4,0,ZHONG SHAN BEI 1 LU
14755,9307,162,0.112653,14147,50,4,7,0,HUANG PI BEI LU
14756,9307,11074,0.011902,17542,50,8,7,0,None
14757,9308,7176,0.227474,7805,40,8,7,0,XI BAO XING LU
14758,9309,1274,0.379751,16592,70,8,4,0,None
14759,9309,8811,0.532319,16597,70,8,1,0,NEI HUAN GAO JIA LU
14760,9310,3427,0.008783,18471,40,8,7,0,None
14761,9310,5045,0.242516,17430,60,8,6,0,HUAI HAI ZHONG LU
14762,9311,8220,0.008648,10289,40,8,7,0,GUANG ZHONG XI LU 777 LONG
14763,9311,1998,0.380207,10287,60,8,6,0,GUANG ZHONG XI LU
14764,9312,1993,0.112923,42040,50,8,6,0,SHI LONG LU
14765,9312,9247,0.008898,15078,50,16,7,0,None
14766,9314,5140,0.251109,8186,40,8,7,0,TIE LING LU
14767,9315,10870,0.145103,7029,60,12,6,0,DA LIAN XI LU
14768,9315,9351,0.013352,6855,40,8,7,0,DONG TI YU HUI LU
14769,9316,7646,0.464731,64787,40,8,7,0,GAO QING LU
14770,9317,7769,0.396844,93928,50,8,4,0,DONG DA MING LU
14771,9317,11334,0.008564,93930,50,6,7,0,LV SHUN LU
14772,9318,5256,0.074541,13312,60,16,4,0,ZHONG SHAN NAN LU
14773,9318,5717,0.180629,13313,30,4,7,0,WAN YU MA TOU JIE
14774,9319,522,0.341547,15261,40,8,7,0,TIAN CHUAN LU
14775,9319,924,0.145359,15260,40,8,7,0,TIAN LIN DONG LU
14776,9320,10121,0.281501,7182,30,6,7,0,BAO AN LU
14777,9320,9229,0.159266,7085,30,8,7,0,SI DA LU
14778,9321,7818,0.293037,21177,40,8,7,0,SHUI QUAN LU
14779,9322,8547,0.299044,65711,40,8,7,0,LIN YI LU
14780,9322,8964,0.297318,65712,40,8,7,0,NAN MA TOU LU
14781,9323,5088,0.008263,93916,60,11,6,0,NING GUO LU
14782,9323,9809,0.099436,93915,40,8,6,0,YANG SHU PU LU
14783,9324,2161,0.432217,6042,60,4,6,0,YANG SHU PU LU
14784,9324,2222,0.179963,8465,40,8,7,0,NING WU LU
14785,9324,10599,0.406247,8679,40,8,6,0,YANG SHU PU LU
14786,9325,3805,0.039837,91162,50,17,6,0,SHANG NAN LU
14787,9326,3170,0.801799,7998,40,8,7,0,HAI AN LU
14788,9327,2928,0.131653,93853,40,8,7,0,FENG XI LU
14789,9327,7407,0.163953,42083,30,6,7,0,None
14790,9328,2168,0.076579,9420,40,8,7,0,PAN YU LU
14791,9328,6531,0.079352,12195,50,12,4,0,YAN AN XI LU
14792,9329,9913,0.175894,16514,40,8,7,0,SHUI CHENG LU
14793,9329,6732,0.491922,20245,40,8,7,0,SHUI CHENG LU
14794,9329,9213,0.332275,38333,30,4,7,0,MAO TAI LU
14795,9330,7330,0.265203,12032,50,8,7,0,LUO CHUAN ZHONG LU
14796,9330,8404,0.40035,12128,30,4,7,0,PU SHAN LU
14797,9332,4801,0.008441,13705,50,-1,6,0,None
14798,9332,1562,0.082713,13706,50,8,6,0,CAO YANG LU
14799,9334,5824,0.211625,20498,50,4,7,0,None
14800,9334,10622,0.20789,18509,50,8,7,0,WAN PING LU
14801,9335,878,0.166133,92768,60,15,5,0,HUA XIA DONG LU
14802,9336,7379,0.230981,15000,30,4,7,0,None
14803,9336,10964,0.20578,14999,60,8,6,0,LONG CAO LU
14804,9337,1491,0.009036,65592,50,9,6,0,None
14805,9338,1689,0.289887,12365,70,12,1,0,NAN BEI GAO JIA LU
14806,9339,2019,0.506281,73720,30,6,7,0,None
14807,9340,2203,0.137202,89804,20,-1,10,0,ZHOU JIA DU LU
14808,9340,2267,0.369691,89799,20,-1,10,0,XUE YE LU
14809,9341,2998,0.193929,5133,50,8,7,0,XI TI YU HUI LU
14810,9342,4215,1.258854,91296,70,19,1,0,ZHONG HUAN LU GAO JIA
14811,9343,3165,0.008076,75671,60,8,7,0,None
14812,9343,11119,0.298014,74208,60,8,6,0,PU DONG NAN LU
14813,9344,3601,0.319099,16341,50,4,6,0,WEI NING LU
14814,9344,1837,0.006787,17370,40,8,7,0,None
14815,9344,9710,0.351546,21021,40,8,7,0,XIAN XIA LU
14816,9345,9257,0.021263,16993,50,8,4,0,None
14817,9345,6228,0.018177,16213,50,8,7,0,None
14818,9345,4449,0.008063,16991,60,8,4,0,HONG QIAO LU
14819,9346,8614,0.087275,13699,50,8,7,0,BEI JING DONG LU
14820,9346,4991,0.04593,14174,40,8,7,0,ZHE JIANG ZHONG LU
14821,9347,2409,1.445832,5118,70,12,1,0,NEI HUAN GAO JIA LU
14822,9348,7327,0.157464,7407,30,6,7,0,YU LIN LU
14823,9349,10806,0.282999,13920,50,8,6,0,NING XIA LU
14824,9350,3316,0.253014,54611,30,4,7,0,None
14825,9350,5487,0.105034,55714,50,8,6,0,WU ZHONG LU
14826,9351,4584,0.198084,6847,60,12,6,0,DA LIAN XI LU
14827,9351,7050,0.556039,6856,40,8,7,0,DONG TI YU HUI LU
14828,9352,3722,0.185033,6941,60,8,4,0,SI PING LU
14829,9353,7706,0.008206,66961,40,8,7,0,None
14830,9355,1565,0.112249,19596,60,8,4,0,ZHONG SHAN DONG LU
14831,9356,2252,0.276212,43679,50,17,7,0,SHANG ZHONG XI LU
14832,9356,11263,0.292726,21279,30,6,7,0,LONG LIN LU
14833,9357,9891,0.338137,46217,50,17,7,0,SHANG ZHONG XI LU
14834,9357,9356,0.021902,43680,30,6,7,0,LONG LIN LU
14835,9358,1066,0.014968,43512,40,8,7,0,None
14836,9359,2550,0.220866,66431,40,16,7,0,DONG JIAN LU
14837,9360,7083,0.116451,65980,30,6,7,0,NING YANG LU
14838,9360,3654,0.069996,65979,60,8,6,0,PU DONG NAN LU
14839,9361,9905,0.259667,16720,40,8,7,0,FA HUA ZHEN LU
14840,9361,3034,0.221158,16721,40,8,7,0,YANG ZHAI LU
14841,9361,9538,0.007323,16719,40,4,7,0,None
14842,9362,503,0.011903,5103,50,12,4,0,None
14843,9362,1511,0.163125,4788,60,12,6,0,QU YANG LU
14844,9363,7694,0.381768,66449,40,8,7,0,DONG XIU LU
14845,9363,6558,0.276145,66391,40,8,7,0,JIN AN XI LU
14846,9364,1177,0.013257,5096,40,8,7,0,HUI HE LU
14847,9364,7924,0.162524,5095,50,12,4,0,ZHONG SHAN BEI 2 LU
14848,9365,5234,0.089884,19579,60,12,6,0,LU JIA BANG LU
14849,9366,2011,0.066856,76494,40,4,5,0,None
14850,9366,975,0.066194,76491,60,15,5,0,HUA XIA DONG LU
14851,9367,11349,0.121551,12936,30,6,7,0,NAN HUI LU
14852,9367,8551,0.222332,12652,50,8,7,0,BEI JING XI LU
14853,9368,10447,0.365956,89779,20,-1,10,0,SHI BO DA DAO
14854,9370,1144,0.145001,19568,60,16,4,0,ZHONG SHAN DONG 1 LU
14855,9371,1897,0.522482,66610,30,6,10,0,TONG SHAN JIE LU
14856,9371,8291,0.29307,75765,30,6,10,0,TONG SHAN JIE LU
14857,9372,8734,0.008471,43475,40,-1,7,0,None
14858,9372,3207,0.050434,43474,40,8,7,0,JUN GONG LU FU LU
14859,9373,562,0.014606,93861,50,8,7,0,XIN KAI HE LU
14860,9373,2973,0.264391,22014,40,8,7,0,REN MIN LU
14861,9374,9921,0.445291,75736,50,13,6,0,HUA MU LU
14862,9374,11067,0.013218,75733,40,-1,7,0,HAI TONG LU
14863,9374,7773,0.012959,75731,40,8,7,0,None
14864,9375,1275,0.317475,11453,40,8,7,0,JIANG CHANG 3 LU
14865,9375,10357,0.009362,11451,40,8,7,0,None
14866,9376,10444,0.167678,8079,40,8,7,0,TANG SHAN LU
14867,9376,8622,0.15287,8080,30,6,7,0,DAN TU LU
14868,9377,8537,0.382673,8823,30,6,7,0,JIU TAN LU
14869,9377,5835,0.114987,7421,30,3,7,0,MEI ZHOU 963 LONG
14870,9378,8444,0.987124,71694,60,16,5,0,YANG GAO ZHONG LU
14871,9379,9041,0.018047,66920,60,16,4,0,None
14872,9379,6294,0.017552,66921,60,12,6,0,PU DONG NAN LU
14873,9380,6162,0.047099,4841,60,-1,4,0,None
14874,9380,4348,0.048876,4842,60,16,4,0,HAN DAN LU
14875,9381,7837,0.262554,13621,50,8,6,0,HUAI HAI ZHONG LU
14876,9382,9306,0.147425,5137,50,12,4,0,ZHONG SHAN BEI 1 LU
14877,9382,943,0.042939,5136,50,8,7,0,XI TI YU HUI LU
14878,9383,9968,0.023616,65727,60,16,4,0,None
14879,9384,11437,0.012842,7161,40,8,7,0,None
14880,9384,6703,0.211398,7162,60,12,6,0,HAI NING LU
14881,9385,3657,0.28617,76177,60,6,6,0,None
14882,9385,10719,0.035745,75584,60,8,6,0,ZHANG JIANG LU
14883,9387,11351,0.417551,16869,40,4,7,0,HONG GU LU
14884,9388,50,0.164502,91077,40,8,7,0,None
14885,9388,8055,0.154697,91212,60,15,5,0,HUA XIA XI LU
14886,9389,10977,0.121975,13351,40,8,7,0,FANG BANG ZHONG LU
14887,9390,5555,0.088883,91259,70,8,5,0,None
14888,9390,9236,0.118259,91676,50,8,6,0,None
14889,9391,2060,0.072353,16596,50,8,4,0,ZHONG SHAN XI LU
14890,9393,10129,0.006164,17717,50,6,7,0,None
14891,9393,1194,0.130551,17718,50,8,7,0,XIN ZHA LU
14892,9394,9721,0.151928,13845,40,8,7,0,HUI WEN LU
14893,9394,10796,0.313538,19674,40,8,7,0,QIU JIANG LU
14894,9396,3464,0.008019,71503,40,-1,7,0,None
14895,9396,8047,0.134261,71504,40,8,7,0,MING YUE LU
14896,9397,10136,0.015046,19920,30,6,7,0,YI MEI LU
14897,9397,9771,0.112721,43582,40,4,7,0,HONG MEI NAN LU FU LU
14898,9399,1169,0.07081,12392,40,-1,7,0,None
14899,9399,3983,0.069232,12391,50,12,4,0,YAN AN XI LU
14900,9400,8521,0.168296,6173,40,8,7,0,HUO SHAN LU
14901,9400,623,0.124609,34524,40,8,7,0,XU CHANG LU
14902,9401,9875,0.146978,20024,40,8,7,0,YI SHAN LU
14903,9402,7686,0.008765,17467,50,8,7,0,None
14904,9402,10574,0.051201,13896,50,8,7,0,JIN LING XI LU
14905,9403,5910,0.088093,42073,30,6,7,0,None
14906,9404,2809,0.077596,93280,50,8,7,0,YAO HUA LU
14907,9404,671,0.008689,93588,50,-1,7,0,None
14908,9405,8454,0.168539,93273,50,8,7,0,YAO LONG LU
14909,9405,2582,0.007952,93275,50,16,7,0,None
14910,9406,9358,0.121126,43514,40,8,7,0,JUN GONG LU FU LU
14911,9406,10158,0.143179,22659,40,4,7,0,None
14912,9407,8001,0.011994,21796,40,12,7,0,None
14913,9407,8478,0.013769,21795,70,12,2,0,None
14914,9408,11051,0.010922,18952,40,8,7,0,None
14915,9408,4118,0.009861,18951,40,8,7,0,SHI QUAN DONG LU
14916,9408,10582,0.400497,11698,60,12,6,0,GUANG XIN LU
14917,9410,6013,0.020406,22213,70,8,6,0,ZHONG HUAN LU
14918,9410,3815,0.013571,22214,50,-1,6,0,None
14919,9411,3564,0.431709,20443,50,8,6,0,None
14920,9411,9636,0.541448,10587,40,8,7,0,ZHEN GUANG LU
14921,9412,2118,0.290158,20916,30,6,7,0,ZHANG HONG LU
14922,9412,1735,0.337829,16261,40,8,7,0,GU YANG LU
14923,9413,3411,0.205331,12753,30,4,7,0,CHANG AN XI LU
14924,9413,6459,0.111283,19507,30,4,7,0,GUANG FU LU
14925,9414,10074,0.04565,66132,50,13,6,0,HUA MU LU
14926,9414,4623,0.01296,66212,60,16,5,0,None
14927,9415,5957,0.347671,4871,70,8,6,0,None
14928,9415,4006,0.887078,4870,70,16,1,0,ZHONG HUAN LU
14929,9416,9487,0.380811,92866,40,4,7,0,None
14930,9416,3751,0.370609,92865,60,15,5,0,HUA XIA ZHONG LU
14931,9417,11102,0.574797,89773,20,-1,10,0,XUE YE LU
14932,9418,9384,0.008339,7061,60,12,6,0,None
14933,9418,3426,0.206732,7053,50,8,7,0,SI CHUAN BEI LU
14934,9420,362,0.102985,74253,60,13,5,0,YANG GAO ZHONG LU
14935,9421,3048,0.008173,11680,40,8,7,0,None
14936,9421,9980,0.115284,11681,60,8,6,0,XI ZANG BEI LU
14937,9422,7114,0.018001,18221,50,12,4,0,None
14938,9422,9831,0.138208,12175,50,12,4,0,ZHONG SHAN BEI 1 LU
14939,9423,9674,0.479187,8392,70,8,4,0,None
14940,9423,3830,1.192782,5070,70,8,1,0,NEI HUAN GAO JIA LU
14941,9424,6807,0.046922,19983,40,8,7,0,GONG CHENG LU
14942,9425,4911,0.50126,64790,40,8,7,0,GAO QING LU
14943,9425,5791,0.278509,64802,40,8,7,0,SHENG YUAN LU
14944,9426,8995,0.021273,46215,50,12,6,0,LAO HU MIN LU
14945,9426,7891,0.100123,46212,50,17,7,0,SHANG ZHONG XI LU
14946,9427,4053,0.004223,6241,30,6,7,0,WU ZHOU LU
14947,9428,10013,0.012074,65955,40,8,7,0,None
14948,9428,4559,0.154726,65956,50,12,6,0,MIN SHENG LU
14949,9429,5027,0.008032,92930,50,-1,7,0,None
14950,9429,4743,0.409684,43630,50,9,7,0,PING XING GUAN LU
14951,9430,6855,0.009459,69195,40,8,7,0,None
14952,9431,11136,0.107791,6929,50,8,7,0,SI CHUAN BEI LU
14953,9431,9035,0.007745,7067,40,8,7,0,None
14954,9432,3249,0.098222,66462,40,8,7,0,LIN YI BEI LU
14955,9432,6198,0.42156,66377,40,8,7,0,BEI YUAN LU
14956,9433,2670,0.313806,65419,50,12,7,0,LU JIA ZUI HUAN LU
14957,9434,1606,0.12193,12778,30,6,7,0,None
14958,9435,3152,0.513125,21668,40,-1,4,0,None
14959,9435,10547,0.024112,17291,50,12,5,0,None
14960,9436,833,0.007969,64810,50,8,7,0,DA DAO ZHAN LU
14961,9436,6174,0.321752,64811,50,8,6,0,PU SAN LU
14962,9437,5511,0.014824,15189,40,12,7,0,CAO XI LU
14963,9438,1024,0.007418,19734,60,12,6,0,None
14964,9438,3775,0.206884,19735,60,8,6,0,XI ZANG BEI LU
14965,9439,5936,0.009931,43398,40,6,7,0,PENG LAI LU
14966,9439,3833,0.10611,43396,50,10,7,0,HE NAN NAN LU
14967,9440,5097,0.227473,14105,30,6,7,0,CHANG NING ZHI LU
14968,9440,901,0.085656,14104,30,6,7,0,CHANG NING ZHI LU
14969,9442,6150,0.165345,7327,30,4,7,0,XI HENG BANG LU
14970,9443,7828,0.487993,12046,50,5,4,0,ZHONG SHAN BEI LU
14971,9443,7429,0.017423,12045,40,8,7,0,None
14972,9444,2274,0.004844,65899,40,-1,7,0,None
14973,9444,5133,0.139668,66182,40,4,7,0,DING XIANG LU
14974,9445,5212,0.063485,92741,40,12,7,0,XIN JIAN LU
14975,9445,821,0.185537,6405,30,6,7,0,DONG HAN YANG LU
14976,9446,2084,0.09171,13559,50,8,7,0,LI YUAN LU
14977,9446,4213,0.006764,13560,40,10,7,0,None
14978,9447,3217,0.14105,13207,40,8,7,0,XIN FENG LU
14979,9447,5403,0.149283,13208,30,6,7,0,REN HE JIE
14980,9448,1884,0.078531,68485,60,9,5,0,HU NAN LU
14981,9448,11230,0.009394,68484,60,8,7,0,None
14982,9449,5929,0.014195,11205,30,-1,7,0,None
14983,9449,10667,0.060831,11208,40,4,7,0,YUAN PING LU
14984,9450,5706,0.319866,71454,50,13,6,0,JIN KE LU
14985,9450,8214,0.011811,71444,40,8,7,0,None
14986,9451,830,0.146647,65894,50,10,6,0,FANG DIAN LU
14987,9453,1076,0.009695,66532,40,8,7,0,None
14988,9453,10671,0.299277,66530,50,9,6,0,ZHANG YANG LU
14989,9454,3784,0.205279,66618,40,8,7,0,LING SHAN LU
14990,9454,6163,0.367087,66620,40,8,7,0,TAO LIN LU
14991,9456,4185,0.318921,75768,40,4,7,0,NAN QUAN BEI LU
14992,9456,1516,0.006708,74377,40,12,7,0,SHANG CHENG LU
14993,9457,10970,0.123994,14037,40,8,7,0,XUAN HUA LU
14994,9457,5643,0.079412,14036,30,4,7,0,XI CHU AN BANG LU
14995,9458,6310,0.313223,9076,50,16,4,0,ZHEN BEI LU
14996,9458,6647,0.007976,9077,70,4,2,0,None
14997,9459,1227,0.919075,15634,70,16,4,0,HONG MEI LU
14998,9459,2517,0.01346,17396,50,12,4,0,None
14999,9460,6961,0.056526,13192,40,8,7,0,KANG DING LU
15000,9460,1435,0.136794,13271,30,3,7,0,WAN CHUN JIE
15001,9463,3268,0.202751,70424,60,8,6,0,None
15002,9463,10804,0.151364,76073,60,13,5,0,YANG GAO ZHONG LU
15003,9465,4920,0.011872,6988,40,8,7,0,None
15004,9465,8246,0.196153,5044,60,12,6,0,DA LIAN LU
15005,9466,5561,0.244367,14827,40,-1,5,0,None
15006,9467,7163,0.00641,16588,40,6,7,0,None
15007,9467,5787,0.462972,16997,50,17,4,0,YAN AN XI LU
15008,9468,954,0.17116,6478,50,8,7,0,YING KOU LU
15009,9468,5582,0.119069,6479,40,8,7,0,JIA MU SI LU
15010,9469,7234,0.01306,91148,60,8,5,0,None
15011,9469,4398,0.070362,91150,60,15,5,0,HUA XIA XI LU
