Link ID,From Node,To Node,LENGTH,KIND,WIDTH,DIRECTION,ONEWAY,PATHPY
507,316,8652,0.052398,105,30,2,F,si huan
508,316,2845,0.561113,102,130,3,T,si huan
509,317,5490,0.168467,601,30,3,T,nan yuan lu
510,318,337,0.028786,601,30,2,F,liu jia yao lu
511,318,2727,0.007824,601,30,3,T,liu jia yao lu
512,319,1768,0.011268,304,130,2,F,None
513,319,10099,0.061532,304,55,3,T,None
514,319,4300,0.288963,602,55,2,F,lv ying da jie
515,320,290,0.196863,601,55,1,None,wan fang lu
516,321,2217,0.036915,601,55,1,None,None
517,322,10438,0.030038,602,130,3,T,yuan da lu
518,322,10198,0.022661,604,55,2,F,None
519,323,8008,0.063899,602,55,3,T,zhi chun lu
520,323,6736,0.065624,601,30,3,T,zhi chun lu
521,324,743,0.155228,301,55,2,F,xi si huan bei lu fu lu
522,325,6359,0.023463,601,55,1,None,jiu gu lou da jie
523,326,8716,0.405567,301,55,3,T,xi si huan bei lu fu lu
524,326,743,0.07831,301,55,1,None,lan dian chang lu
525,327,5208,0.249391,601,55,1,None,wen hui yuan lu
526,327,5949,0.234763,601,55,1,None,wen hui yuan xie jie
527,328,10768,0.019423,301,30,3,T,an hua qiao
528,329,7452,0.167406,601,55,1,None,zhan lan guan lu
529,329,1166,0.096963,601,30,3,T,None
530,330,10053,1.411929,2,55,3,T,shou du ji chang gao su gong lu
531,331,5605,0.950556,402,55,3,T,xuan wu men xi da jie
532,332,4521,0.463346,602,55,3,T,guang hua zhong jie
533,332,8882,0.400606,602,55,2,F,hui lin lu
534,333,5443,0.188988,602,55,3,T,jin song lu
535,333,8790,0.017543,301,55,2,F,dong san huan nan lu fu lu
536,334,1384,0.069188,601,55,1,None,wan ming lu
537,335,4153,0.568692,102,55,3,T,er huan
538,336,7671,0.327207,601,55,1,None,zhen wu miao lu si tiao
539,337,4154,0.384623,602,55,2,F,pu huang yu lu
540,338,663,0.069415,601,55,1,None,None
541,339,4880,1.170368,102,130,2,F,si huan
542,339,9089,0.062586,105,30,2,F,si huan
543,340,8913,0.15479,301,30,2,F,guang qu men nan bin he lu
544,340,6365,0.485134,301,55,3,T,guang qu men nan bin he lu
545,340,5559,0.304561,601,55,1,None,None
546,342,8134,0.170214,601,55,1,None,jian hua lu
547,343,2660,0.038752,301,30,2,F,None
548,343,2189,0.013115,601,30,2,F,yong ding men wai da jie
549,344,1016,0.11539,602,55,2,F,chao yang gong yuan lu
550,344,2110,0.010155,604,55,0,None,None
551,345,6121,0.020664,604,55,2,F,None
552,346,7230,0.383452,601,55,1,None,ji men li bei lu
553,347,4228,0.045871,604,55,3,T,None
554,348,4872,0.012769,602,55,2,F,dong da jie
555,348,7118,0.025984,602,55,3,T,dong da jie
556,349,7188,0.014411,301,55,2,F,de sheng men wai da jie
557,349,4245,0.0852,304,55,2,F,None
558,349,6870,0.088375,304,55,3,T,None
559,350,5252,0.150656,601,30,3,T,tai yang gong nan jie
560,351,4776,0.185704,602,55,3,T,gu lou wai da jie
561,351,8082,0.194954,602,55,2,F,gu lou wai da jie
562,351,3894,0.011705,604,30,1,None,None
563,352,8963,0.94494,102,55,3,T,cai hu ying nan lu
564,352,2982,0.096318,105,30,2,F,cai hu ying nan lu
565,353,5627,0.154003,602,55,2,F,bei chen lu
566,354,10305,0.010218,604,30,2,F,None
567,354,4966,0.035579,602,55,2,F,None
568,355,1407,0.022659,401,55,1,None,xi si nan da jie
569,356,2024,0.115677,301,55,3,T,xi si huan nan lu fu lu
570,356,6557,0.610583,601,55,1,None,jian guo jie
571,357,7454,0.009335,804,30,0,None,None
572,358,385,0.191221,602,55,2,F,guang cai lu
573,358,1757,0.01438,604,55,0,None,None
574,359,7981,0.122866,301,55,2,F,dong zhi men nan da jie
575,359,7663,0.079954,301,55,3,T,dong zhi men qiao
576,360,7849,0.075417,602,55,3,T,None
577,361,6945,0.22651,602,55,3,T,lian bao lu
578,361,9354,0.008217,604,30,0,None,None
579,362,4864,0.045814,602,55,3,T,chang qing yuan lu
580,362,8557,0.007865,604,55,1,None,None
581,362,10358,0.429286,601,55,0,None,None
582,363,4204,0.06058,602,130,2,F,chong wen men wai da jie
583,363,6902,0.047099,601,55,2,F,tian tan lu
584,364,10009,0.010948,604,55,2,F,None
585,364,142,0.004274,604,55,3,T,None
586,365,8103,0.008797,604,30,0,None,None
587,365,9967,0.150887,601,30,2,F,bei chen xi lu
588,366,10297,0.169212,301,55,2,F,xi si huan nan lu fu lu
589,367,7232,0.451592,301,55,2,F,nan san huan xi lu fu lu
590,368,6539,0.297535,302,130,3,T,fu cheng lu
591,369,2314,0.037201,602,55,3,T,guang ning bo jie
592,369,9215,0.01852,601,30,3,T,zao lin jie
593,370,10149,0.114175,601,55,0,None,jin cheng fang jie
594,371,644,0.008546,804,55,0,None,None
595,371,5383,0.034005,802,55,3,T,None
596,372,8690,0.131211,301,55,1,None,guang an men bei bin he lu
597,372,4398,0.238455,601,55,1,None,bai yun guan jie bei li
598,373,5324,0.20985,601,55,1,None,cai hu ying lu
599,373,4630,0.403824,601,55,1,None,cui lin lu
600,374,7213,0.150281,802,55,3,T,None
601,375,2035,0.356207,601,55,1,None,yang jia yuan lu
602,376,4896,0.537149,102,55,3,T,san huan
603,378,7701,0.01434,404,30,0,None,None
604,378,6686,0.183121,402,55,3,T,di an men xi da jie
605,380,492,0.071394,601,30,2,F,dong si huan zhong lu fu lu
606,381,5693,0.058241,602,55,2,F,tao ran qiao
607,381,8399,0.012194,301,30,2,F,tao ran qiao
608,382,3388,0.247521,802,30,2,F,None
609,382,8271,0.006159,604,55,1,None,None
610,383,8245,0.049614,601,55,1,None,guang ming lu
611,384,3580,0.400981,601,55,1,None,mu dan yuan zhong jie
612,384,9310,0.185129,601,30,2,F,bei tu cheng xi lu
613,385,10272,0.26705,602,55,2,F,guang cai lu
614,386,7752,0.152043,601,55,1,None,mao lin ju dong lu
615,387,10315,0.251658,601,55,1,None,yan jing li zhong jie
616,387,1285,0.111224,602,55,2,F,chao yang bei lu
617,389,6419,0.422518,601,55,1,None,hong lian lu
618,389,870,0.114801,601,55,1,None,ma lian dao dong jie
619,390,10380,0.093028,304,30,0,None,None
620,390,3010,0.046996,301,30,2,F,nan si huan dong lu fu lu
621,390,3500,0.224091,301,30,3,T,nan si huan dong lu fu lu
622,391,7210,0.29533,601,55,1,None,san lu ju lu
623,391,3636,0.478615,601,55,1,None,None
624,391,10423,0.687415,601,55,0,None,None
625,392,5572,0.624464,302,55,3,T,an ding men wai da jie
626,393,2121,0.00966,604,30,1,None,None
627,394,902,0.171694,602,55,3,T,ma jia pu dong lu
628,394,2214,0.00916,604,55,1,None,None
629,395,2717,0.049636,301,55,2,F,xi san huan bei lu fu lu
630,396,5746,0.315005,301,55,3,T,nan si huan dong lu fu lu
631,396,5134,0.069401,304,30,1,None,None
632,397,4378,0.009189,604,55,1,None,None
633,397,9333,0.036342,602,30,3,T,de sheng men nei da jie
634,398,6146,0.058962,602,55,2,F,nao shi kou da jie
635,398,5682,0.038373,601,30,2,F,wen chang hu tong
636,399,1501,0.716957,5,55,2,F,jing ha gao su gong lu
637,399,5830,0.706427,3,30,3,T,jing ha gao su gong lu
638,400,4497,0.262544,601,55,1,None,None
639,400,2478,0.109011,602,55,3,T,cheng shou si lu
640,401,1979,0.007193,604,55,2,F,None
641,401,4045,0.026105,602,55,3,T,long tan lu
642,402,692,0.625627,601,55,1,None,bei yuan lu
643,402,10055,0.401461,601,30,3,T,bei si huan dong lu fu lu
644,403,3657,0.28976,301,55,2,F,lian hua chi xi lu
645,404,8035,0.539293,601,55,1,None,he ping li zhong jie
646,404,6965,0.367332,601,30,3,T,he ping li xi jie
647,405,74,0.062789,304,30,0,None,None
648,405,6635,0.035487,301,55,3,T,shuang long lu
649,406,158,0.009748,604,30,1,None,None
650,406,6095,0.003664,602,30,2,F,lang jia yuan lu
651,407,10196,0.251048,102,130,3,T,si huan
652,407,10620,0.11612,105,30,2,F,si huan
653,408,1745,0.167496,601,30,3,T,chao yang bei lu
654,408,446,0.077966,601,55,2,F,hong ling jin qiao
655,409,8958,0.490949,601,55,1,None,nan wei lu
656,409,8167,0.311836,601,55,1,None,tai ping jie
657,411,3594,0.105104,301,130,2,F,bei san huan xi lu fu lu
658,411,9229,0.135317,301,55,2,F,zhong guan cun nan da jie
659,412,7546,0.432388,601,55,1,None,None
660,412,2333,0.200763,601,55,0,None,None
661,413,7777,0.16895,601,55,1,None,hua yuan lu
662,414,1841,0.16945,601,30,3,T,san zuo qiao hu tong
663,414,4267,0.115166,601,30,3,T,qian hai xi jie
664,416,8441,0.809393,102,55,3,T,feng tai bei lu
665,417,3657,0.047832,304,30,3,T,None
666,417,708,0.085876,301,55,3,T,lian hua chi xi lu
667,418,4307,0.007106,602,30,3,T,an zhen lu
668,418,2117,0.449746,601,55,1,None,jian an dong lu
669,419,3832,0.28889,301,30,3,T,mu xi yuan qiao
670,419,10751,0.389111,601,30,3,T,mu xi yuan qiao
671,420,9641,0.138955,601,55,1,None,mei shu guan hou jie
672,421,8844,0.171565,601,55,1,None,an de li bei jie
673,422,5936,0.186165,601,55,0,None,None
674,422,3664,0.140274,601,55,1,None,None
675,423,4545,0.017614,401,55,2,F,zhi chun lu
676,423,5930,0.61467,601,30,2,F,zhi chun lu
677,424,7989,0.224099,602,55,2,F,pu huang yu lu
678,424,7911,0.227502,601,30,2,F,pu huang yu lu
679,425,7929,0.494624,602,130,2,F,dong zhi men wai da jie
680,426,4778,0.032235,601,55,1,None,None
681,426,8110,0.477506,601,55,1,None,None
682,427,4278,0.090159,601,55,1,None,None
683,428,1245,0.057418,601,30,3,T,he ping li bei jie
684,428,8679,0.008772,604,30,1,None,None
685,429,3113,0.042971,304,30,2,F,None
686,429,6963,0.033631,301,55,2,F,nan san huan xi lu fu lu
687,430,5293,0.015322,604,55,3,T,None
688,430,7287,0.010476,604,55,2,F,None
689,431,3998,0.071761,602,55,3,T,you an men wai da jie
690,432,3264,0.210589,601,30,2,F,he ping li bei jie
691,433,328,0.349557,601,30,2,F,gu lou wai da jie
692,434,6893,0.21214,602,55,3,T,hai dian zhong jie
693,434,7173,0.146766,601,55,0,None,None
694,435,7616,0.036784,304,30,3,T,None
695,435,2170,0.081705,301,55,3,T,tong hui he bei lu
696,436,6946,0.179854,601,55,2,F,nei huan xi lu
697,436,2725,0.233789,601,55,1,None,zhong huan lu
698,436,9918,0.179393,602,55,2,F,fu feng lu
699,437,9865,0.014101,304,55,2,F,None
700,437,6054,0.006509,602,55,2,F,None
701,438,10161,0.184448,301,55,3,T,fu xing men nan da jie
702,439,9176,0.007987,604,55,1,None,None
703,439,1299,0.310181,602,55,3,T,mei shi kou lu
704,439,9342,0.134006,601,55,0,None,None
705,440,5561,0.010088,604,30,1,None,None
706,440,4695,0.168556,602,30,2,F,None
707,441,6701,0.024871,301,130,2,F,xi san huan zhong lu fu lu
708,442,6777,0.055865,301,55,3,T,xi zhi men qiao
709,443,8713,0.241912,601,55,0,None,None
710,444,6144,0.054254,300,130,2,F,dong si shi tiao qiao
711,444,4854,0.068328,300,55,3,T,dong si shi tiao qiao
712,445,2523,0.021846,604,30,1,None,None
713,445,10702,0.259673,602,55,2,F,lv ying da jie
714,446,4010,0.118748,601,55,2,F,hong ling jin qiao
715,447,7200,0.347872,601,55,1,None,lian yi yuan dong lu
716,448,7818,0.275288,601,55,1,None,None
717,448,2351,0.094424,401,55,1,None,da yang fang lu
718,449,10774,0.057962,602,55,3,T,tao ran qiao
719,450,6122,0.024517,301,55,0,None,None
720,450,2285,0.249536,301,55,2,F,xi si huan nan lu fu lu
721,451,7264,0.484323,602,55,2,F,chao yang men nei da jie
722,451,7807,0.25503,602,130,3,T,chao yang men nei da jie
723,453,4662,0.047732,301,55,2,F,bei si huan xi lu fu lu
724,454,2119,0.007528,604,55,2,F,None
725,455,2896,0.125714,601,55,1,None,None
726,455,6441,0.208574,301,55,3,T,shi ba li dian qiao
727,456,7416,0.018872,105,30,2,F,xi tu cheng lu
728,456,6387,0.213353,102,55,3,T,xi tu cheng lu
729,457,2814,0.24573,601,55,1,None,yue ge zhuang bei lu
730,457,9342,0.150566,601,55,0,None,None
731,458,5483,0.169068,601,30,3,T,zhu shi kou xi da jie
732,459,6319,0.171709,301,55,3,T,yue ge zhuang qiao
733,460,5539,0.138955,302,130,2,F,fu xing men nei da jie
734,461,6789,0.086469,601,30,2,F,None
735,461,4623,0.147378,602,55,3,T,he ping li dong jie
736,462,6493,0.213216,301,30,2,F,shi ba li dian qiao
737,463,1362,0.082836,601,55,2,F,None
738,463,9684,0.005594,604,55,1,None,None
739,463,1751,0.090035,602,30,3,T,None
740,464,6489,0.010104,604,130,1,None,None
741,464,6827,0.012355,604,130,3,T,None
742,465,7765,0.079391,601,55,1,None,nan ding lu
743,466,8120,0.371345,102,55,2,F,er huan
744,466,1045,0.611898,102,55,3,T,er huan
745,467,927,0.013119,304,55,2,F,None
746,468,504,0.120309,601,30,2,F,jian guo men wai da jie
747,468,7939,0.252162,601,30,3,T,jian guo men wai da jie
748,469,4322,0.152118,602,55,3,T,jin song lu
749,469,5524,0.316567,601,55,1,None,guang he dong jie
750,470,2115,0.148445,601,55,1,None,None
751,470,4862,0.119953,601,55,1,None,None
752,470,5919,0.182989,601,55,1,None,None
753,471,6044,0.062584,602,30,2,F,hua yuan lu
754,472,1129,0.132616,602,30,2,F,de sheng men nei da jie
755,472,5477,0.058338,601,30,2,F,None
756,474,7500,0.046949,300,55,3,T,hang tian qiao huan dao
757,474,10647,0.059774,300,55,2,F,hang tian qiao huan dao
758,475,795,0.649547,102,55,2,F,san huan
759,476,6968,0.09848,301,30,2,F,bei san huan zhong lu fu lu
760,476,4710,0.706342,601,55,0,None,xin feng bei jie
761,477,1346,0.135288,602,55,2,F,da hong men xi lu
762,478,8619,0.061393,105,30,2,F,si huan
763,478,3015,0.240035,102,55,2,F,si huan
764,479,10417,0.076941,301,55,3,T,an zhen qiao
765,480,2137,0.275553,601,55,1,None,shou jing mao zhong jie
766,481,8872,0.01279,604,55,3,T,None
767,481,721,0.396456,602,55,2,F,guang cai lu
768,481,514,0.013537,604,55,2,F,None
769,481,9621,0.247006,602,55,3,T,guang cai lu
770,482,4792,0.007995,604,30,1,None,None
771,482,1517,0.02969,602,55,2,F,yu yuan tan nan lu
772,483,7037,0.161996,602,55,2,F,zuo an men nei da jie
773,484,4364,0.00933,604,30,1,None,None
774,484,2797,0.242553,602,55,2,F,chao wai bei jie
775,485,3589,0.167465,301,55,2,F,nan si huan xi lu fu lu
776,486,1646,0.242898,301,55,3,T,dong si huan bei lu fu lu
777,487,7898,0.229658,302,55,2,F,chao yang lu
778,487,1212,0.011782,301,30,2,F,None
779,488,9134,0.142319,601,55,0,None,None
780,488,1950,0.260965,601,55,0,None,None
781,489,66,0.805986,601,55,1,None,bei chang jie
782,489,7331,0.050713,601,30,3,T,wen jin jie
783,490,243,0.034781,601,30,2,F,None
784,491,5560,0.303771,301,55,3,T,bei si huan zhong lu fu lu
785,492,8684,0.062734,601,30,2,F,dong si huan zhong lu fu lu
786,493,2808,0.055301,304,55,2,F,None
787,493,6228,0.013681,301,55,2,F,bei san huan zhong lu fu lu
788,493,726,0.12283,402,55,3,T,bei tai ping zhuang lu
789,494,1143,0.260556,601,55,0,None,hui xin bei jie
790,494,6847,0.260337,601,55,1,None,hui xin bei jie
791,495,8874,0.059078,601,55,1,None,None
792,495,4614,0.212642,601,55,0,None,None
793,496,7969,0.169904,601,55,2,F,deng lai hu tong
794,496,8370,0.170368,601,55,1,None,nan xian ge jie
795,497,1784,0.006507,604,55,1,None,None
796,497,4334,0.171348,602,130,2,F,xi da wang lu
797,498,290,0.68806,601,55,0,None,yu fang yuan bei lu
798,498,9590,0.705981,601,55,1,None,xiu xian jie
799,499,8737,0.012218,604,55,0,None,None
800,499,8307,0.170715,601,30,3,T,nan mo fang lu
801,500,3217,0.08022,102,55,2,F,lian shi dong lu
802,501,210,0.236611,602,130,3,T,nao shi kou bei jie
803,501,9331,0.269188,602,55,2,F,tai ping qiao da jie
804,501,1758,0.012753,604,55,0,None,None
805,502,9742,0.184691,105,30,2,F,si huan
806,502,4855,0.869197,102,130,3,T,si huan
807,504,7386,0.166654,601,30,2,F,jian guo men wai da jie
808,505,10108,0.179515,602,55,3,T,xi rong xian hu tong
809,505,3124,0.053998,402,130,2,F,xuan wu men nei da jie
810,506,9403,0.047266,304,30,2,F,None
811,506,6198,0.104489,301,55,2,F,ying hua yuan xi jie
812,507,6802,0.116127,301,55,3,T,an ding men dong da jie
813,507,7012,0.007891,601,55,0,None,None
814,508,1690,0.072395,301,55,3,T,an ding men qiao
815,508,4414,0.203545,301,55,3,T,an ding men qiao
816,508,8903,0.037508,301,130,2,F,an ding men qiao
817,509,10154,0.290742,302,55,2,F,chao yang lu
818,509,7803,0.01155,302,130,2,F,None
819,509,5475,0.016203,030a,130,0,None,None
820,509,8590,0.007336,604,130,3,T,None
821,510,3016,0.323366,602,55,2,F,wu sheng bei lu
822,510,2155,0.170325,602,55,3,T,wu sheng bei lu
823,511,6073,0.080153,601,30,2,F,None
824,511,9141,0.125671,601,55,2,F,yong ding men nei da jie
825,512,2859,0.090888,601,55,0,None,tai wan jie
826,514,8872,0.009927,604,55,2,F,None
827,514,8544,0.391373,602,55,3,T,guang cai lu
828,514,4706,0.13882,602,55,2,F,shi liu zhuang lu
829,515,284,0.226515,601,30,3,T,zhi chun lu
830,515,7227,0.236268,601,55,1,None,luo zhuang dong lu
831,515,7180,0.008024,604,55,0,None,None
832,516,10086,0.125298,601,30,3,T,guang ming qiao
833,516,1679,0.034576,600,30,3,T,guang ming qiao
834,517,3505,0.01577,404,55,3,T,None
835,517,5119,0.58399,402,55,3,T,di an men dong da jie
836,518,4122,0.01657,301,130,3,T,bei si huan xi lu fu lu
837,519,7796,0.259111,601,55,0,None,None
838,519,9293,0.249891,601,55,1,None,None
839,519,8535,0.226499,601,55,1,None,None
840,520,9456,0.008373,604,55,2,F,None
841,520,2987,0.009095,604,55,3,T,None
842,520,6023,0.117909,602,55,3,T,da jing dong jie
843,521,9393,0.044399,304,55,2,F,None
844,521,4027,0.058776,301,55,2,F,bei san huan xi lu fu lu
845,521,7396,0.597795,602,55,3,T,zhong guan cun dong lu
846,522,6700,0.043294,301,55,3,T,zi zhu yuan lu
847,523,8305,0.182495,601,55,1,None,None
848,524,4385,0.108132,601,55,3,T,None
849,524,5309,0.013275,301,30,3,T,None
850,525,8226,0.423745,301,130,2,F,fu cheng men nan da jie
851,526,3464,0.015052,604,55,3,T,None
852,526,7382,0.015902,304,130,3,T,None
853,526,2263,0.019301,302,55,2,F,None
854,527,6673,0.266046,105,30,3,T,er huan
855,527,1643,0.119979,102,55,3,T,er huan
856,528,10388,0.012107,601,30,0,None,None
857,529,6761,0.015906,301,30,3,T,an hua qiao
858,530,3907,0.072583,601,30,2,F,yang fang dian lu
859,530,8851,0.286157,601,55,1,None,yang fang dian dong lu
860,531,248,0.249495,301,55,2,F,chao yang men nan da jie
861,532,8345,0.448918,601,55,1,None,None
862,532,2021,0.079875,301,55,2,F,dong si huan nan lu fu lu
863,533,6130,0.249492,601,55,1,None,shi li he wen hua jie
864,533,2806,0.224315,601,55,2,F,None
865,533,10607,0.057866,601,55,3,T,None
866,534,3092,0.186493,601,55,3,T,san li he dong fu lu
867,535,546,0.192482,301,55,2,F,bei san huan zhong lu fu lu
868,536,810,0.112529,301,55,2,F,xi zhi men qiao
869,537,1095,0.008808,601,55,3,T,nan li shi lu tou tiao
870,538,1818,0.327554,402,55,2,F,di an men xi da jie
871,538,4563,0.105882,402,55,3,T,xi si bei da jie
872,539,8992,0.010015,301,55,3,T,si hui qiao
873,539,1899,0.3011,301,30,2,F,si hui qiao
874,540,8496,0.114044,301,55,2,F,nan san huan dong lu fu lu
875,540,6705,0.107262,602,55,3,T,fang zhuang dong lu
876,541,744,0.253835,602,30,3,T,cai he fang lu
877,541,3135,0.189314,602,55,2,F,hai dian da jie
878,542,10353,0.217186,601,55,1,None,mao lin ju xi lu
879,543,7171,0.101389,601,55,1,None,chao yang men bei xiao jie
880,544,1437,0.236694,601,55,1,None,None
881,544,4789,0.324108,601,55,1,None,san lu ju lu
882,545,8617,0.059422,601,55,1,None,guang an lu
883,545,7270,0.145331,601,55,3,T,None
884,546,9524,0.053767,301,55,2,F,bei san huan zhong lu fu lu
885,546,6637,0.052861,304,30,1,None,None
886,547,9595,0.021024,402,55,2,F,xin jie kou wai da jie
887,547,8029,0.013177,404,55,0,None,None
888,548,5168,0.010431,604,55,1,None,None
889,549,784,0.185538,301,55,2,F,xi san huan bei lu fu lu
890,549,1373,0.740653,601,55,1,None,ling nan lu
891,550,5929,0.013213,304,55,3,T,None
892,550,8847,0.108402,302,130,3,T,shuang long lu
893,551,2540,0.829943,103,30,3,T,feng ti nan lu
894,551,9022,0.509568,301,55,3,T,feng ti nan lu
895,552,9028,0.108572,602,130,3,T,chao yang bei lu
896,552,387,0.012471,604,130,1,None,None
897,552,7172,0.090451,601,130,1,None,tian shui yuan dong jie
898,553,7914,0.054186,301,55,3,T,de sheng men wai da jie
899,553,4566,0.044684,304,55,3,T,None
900,554,9512,0.153659,602,55,3,T,guang hua lu
901,554,2809,0.012779,604,55,2,F,None
902,554,6239,0.067734,602,130,2,F,xi da wang lu
903,555,5706,0.054167,301,130,2,F,nan san huan zhong lu fu lu
904,555,8406,0.052297,304,30,2,F,None
905,556,1133,0.046519,602,55,3,T,yong ding men xi jie
906,557,227,0.232327,402,55,3,T,guang an men wai da jie
907,558,5140,0.553508,601,55,1,None,zhou jia zhuang lu
908,559,10779,0.160162,301,55,2,F,si fang qiao
909,560,3148,0.126065,602,55,2,F,ying hua yuan xi jie
910,561,5993,0.070751,602,55,2,F,dong ran bei jie
911,562,4376,0.16149,301,30,3,T,dong san huan zhong lu fu lu
912,562,2106,0.052359,301,55,2,F,dong san huan zhong lu fu lu
913,563,5682,0.190772,601,55,1,None,wen chang hu tong
914,564,231,0.069179,602,55,2,F,ma jia pu xi lu
915,565,6701,0.034975,301,55,3,T,xi san huan zhong lu fu lu
916,566,688,0.104216,601,55,3,T,chao yang lu
917,566,8569,0.011678,602,55,2,F,jin tai lu
918,566,8590,0.011128,604,55,2,F,None
919,567,4667,0.059299,601,30,3,T,tao ran qiao
920,567,4955,0.265191,601,30,3,T,tao ran qiao
921,567,8654,0.70885,601,55,2,F,you an men dong jie
922,568,699,0.04418,301,55,2,F,jian guo men qiao
